Train_No,Train_Name,Source_Station_Name,Destination_Station_Name,days,Service_Category
31832,KNJ - SDAH,KRISHNA NAGAR CITY JN.,SEALDAH,SUNDAY,Weekend
31833,SDAH-KNJ LOC,SEALDAH,KRISHNA NAGAR CITY JN.,SATURDAY,Weekend
31834,KNJ - SDAH,KRISHNA NAGAR CITY JN.,SEALDAH,FRIDAY,Weekday
31835,SDAH-KNJ LOC,SEALDAH,KRISHNA NAGAR CITY JN.,WEDNESDAY,Weekday
31836,KNJ - SDAH L,KRISHNA NAGAR CITY JN.,SEALDAH,SUNDAY,Weekend
31837,SDAH-KNJ LOC,SEALDAH,KRISHNA NAGAR CITY JN.,WEDNESDAY,Weekday
31838,KNJ-SDAH LOC,KRISHNA NAGAR CITY JN.,SEALDAH,MONDAY,Weekday
31839,SDAH-KNJ LOC,SEALDAH,KRISHNA NAGAR CITY JN.,SUNDAY,Weekend
31840,KNJ-SDAH LOC,KRISHNA NAGAR CITY JN.,SEALDAH,TUESDAY,Weekday
31841,SDAH-KNJ LOC,SEALDAH,KRISHNA NAGAR CITY JN.,SUNDAY,Weekend
31842,KNJ-SDAH EMU,KRISHNA NAGAR CITY JN.,SEALDAH,SUNDAY,Weekend
31843,SDAH-LGL MEM,SEALDAH,KRISHNA NAGAR CITY JN.,WEDNESDAY,Weekday
31844,KNJ-SDAH LOC,KRISHNA NAGAR CITY JN.,SEALDAH,SUNDAY,Weekend
31861,KNJ LGL EMU,KRISHNA NAGAR CITY JN.,LALGOLA,MONDAY,Weekday
31862,LGL KNJ EMU,LALGOLA,KRISHNA NAGAR CITY JN.,TUESDAY,Weekday
31863,KNJ LGL EMU,KRISHNA NAGAR CITY JN.,LALGOLA,MONDAY,Weekday
31864,LGL KNJ EMU,LALGOLA,KRISHNA NAGAR CITY JN.,SUNDAY,Weekend
31865,KNJ LGL EMU,KRISHNA NAGAR CITY JN.,LALGOLA,WEDNESDAY,Weekday
31866,LGL KNJ EMU,LALGOLA,KRISHNA NAGAR CITY JN.,THURSDAY,Weekday
31911,SDAH-GEDE LO,SEALDAH,GEDE,WEDNESDAY,Weekday
31912,GEDE - SDAH,GEDE,SEALDAH,SATURDAY,Weekend
31913,SDAH-GEDE LO,SEALDAH,GEDE,SUNDAY,Weekend
31914,GEDE - SDAH,GEDE,SEALDAH,WEDNESDAY,Weekday
31915,SDAH-GEDE LO,SEALDAH,GEDE,TUESDAY,Weekday
31916,GEDE - SDAH,GEDE,SEALDAH,SATURDAY,Weekend
31917,SDAH-GEDE LO,SEALDAH,GEDE,WEDNESDAY,Weekday
31918,GEDE - SDAH,GEDE,SEALDAH,FRIDAY,Weekday
31919,SDAH-GEDE LO,SEALDAH,GEDE,THURSDAY,Weekday
31920,GEDE- SDAH L,GEDE,SEALDAH,MONDAY,Weekday
31921,SDAH - GEDE,SEALDAH,GEDE,SUNDAY,Weekend
31922,GEDE - SDAH,GEDE,SEALDAH,WEDNESDAY,Weekday
31923,SDAH-GEDE LO,SEALDAH,GEDE,TUESDAY,Weekday
31924,GEDE - SDAH,GEDE,SEALDAH,THURSDAY,Weekday
31925,SDAH-GEDE LO,SEALDAH,GEDE,MONDAY,Weekday
31926,GEDE - SDAH,GEDE,SEALDAH,MONDAY,Weekday
31927,SDAH-GEDE LO,SEALDAH,GEDE,TUESDAY,Weekday
31928,GEDE - SDAH,GEDE,SEALDAH,WEDNESDAY,Weekday
31929,SDAH-GEDE LO,SEALDAH,GEDE,WEDNESDAY,Weekday
32211,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,SATURDAY,Weekend
32212,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,TUESDAY,Weekday
32213,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,THURSDAY,Weekday
32214,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,SUNDAY,Weekend
32215,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,FRIDAY,Weekday
32216,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,SUNDAY,Weekend
32217,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,SUNDAY,Weekend
32218,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,THURSDAY,Weekday
32219,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,WEDNESDAY,Weekday
32220,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,MONDAY,Weekday
32221,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,FRIDAY,Weekday
32222,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,SATURDAY,Weekend
32223,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,SATURDAY,Weekend
32224,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,MONDAY,Weekday
32225,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,THURSDAY,Weekday
32226,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,WEDNESDAY,Weekday
32227,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,TUESDAY,Weekday
32228,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,TUESDAY,Weekday
32229,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,WEDNESDAY,Weekday
32230,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,MONDAY,Weekday
32231,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,WEDNESDAY,Weekday
32232,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,FRIDAY,Weekday
32233,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,THURSDAY,Weekday
32234,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,WEDNESDAY,Weekday
32235,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,WEDNESDAY,Weekday
32236,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,TUESDAY,Weekday
32237,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,THURSDAY,Weekday
32238,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,MONDAY,Weekday
32239,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,FRIDAY,Weekday
32240,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,THURSDAY,Weekday
32241,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,WEDNESDAY,Weekday
32242,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,SUNDAY,Weekend
32243,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,MONDAY,Weekday
32244,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,WEDNESDAY,Weekday
32245,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,THURSDAY,Weekday
32246,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,THURSDAY,Weekday
32247,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,THURSDAY,Weekday
32248,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,SUNDAY,Weekend
32249,SDAH-DKAE LO,SEALDAH,DANKUNI JN.,SUNDAY,Weekend
32250,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,TUESDAY,Weekday
32252,DKAE-SDAH LO,DANKUNI JN.,SEALDAH,SUNDAY,Weekend
32411,SDAH-BRPA LO,SEALDAH,BARUI PARA,MONDAY,Weekday
32412,BRPA - SDAH,BARUI PARA,SEALDAH,WEDNESDAY,Weekday
32413,SDAH-BRPA  L,SEALDAH,BARUI PARA,FRIDAY,Weekday
32414,BRPA-SDAH LO,BARUI PARA,SEALDAH,SUNDAY,Weekend
33061,CG - BT LOCA,CANNING,BARASAT JN.,FRIDAY,Weekday
33212,DDJ - SDAH L,DUM DUM JN.,SEALDAH,SATURDAY,Weekend
33231,DDJ- BP LOCA,DUM DUM JN.,BARRACKPORE,THURSDAY,Weekday
33232,BP-DDJ LOCAL,BARRACKPORE,DUM DUM JN.,WEDNESDAY,Weekday
33262,BT - DDJ LOC,BARASAT JN.,DUM DUM JN.,SATURDAY,Weekend
33271,DDJ - GBG LO,DUM DUM JN.,GOBARDANGA,FRIDAY,Weekday
33282,HNB-DDJ LOCA,HASANABAD,DUM DUM JN.,WEDNESDAY,Weekday
33291,DDJ-DKAE LOC,DUM DUM JN.,DANKUNI JN.,SUNDAY,Weekend
33311,BT-HNB LOCAL,BARASAT JN.,HASANABAD,SUNDAY,Weekend
33312,HNB-BT LOCAL,HASANABAD,BARASAT JN.,MONDAY,Weekday
33313,BT-HNB LOCAL,BARASAT JN.,HASANABAD,MONDAY,Weekday
33314,HNB-BT LOCAL,HASANABAD,BARASAT JN.,THURSDAY,Weekday
33315,BT-HNB LOCAL,BARASAT JN.,HASANABAD,TUESDAY,Weekday
33316,HNB-BT LOCAL,HASANABAD,BARASAT JN.,TUESDAY,Weekday
33317,BT - HNB LOC,BARASAT JN.,HASANABAD,SUNDAY,Weekend
33318,HNB-BT LOCAL,HASANABAD,BARASAT JN.,SUNDAY,Weekend
33319,BT - HNB LOC,BARASAT JN.,HASANABAD,THURSDAY,Weekday
33320,HNB BT LOCAL,HASANABAD,BARASAT JN.,SUNDAY,Weekend
33321,BT - HNB LOC,BARASAT JN.,HASANABAD,MONDAY,Weekday
33323,BT-HNB LOCAL,BARASAT JN.,HASANABAD,FRIDAY,Weekday
33325,BT HNB LOCAL,BARASAT JN.,HASANABAD,FRIDAY,Weekday
33351,BT - HB LOCA,BARASAT JN.,HABRA,FRIDAY,Weekday
33357,BT-DTK LOCAL,BARASAT JN.,DATTAPUKUR,SUNDAY,Weekend
33361,BT-BNJ LOCAL,BARASAT JN.,BANGAON JN.,THURSDAY,Weekday
33362,BNJ- BT LOCA,BANGAON JN.,BARASAT JN.,TUESDAY,Weekday
33363,BT -BNJ LOCA,BARASAT JN.,BANGAON JN.,SATURDAY,Weekend
33364,BNJ- BT LOCA,BANGAON JN.,BARASAT JN.,SUNDAY,Weekend
33365,BT-BNJ LOCAL,BARASAT JN.,BANGAON JN.,MONDAY,Weekday
33366,BNJ-BT LOCAL,BANGAON JN.,BARASAT JN.,FRIDAY,Weekday
33367,BT-BNJ LOCAL,BARASAT JN.,BANGAON JN.,THURSDAY,Weekday
33382,GBG-BT LOCAL,GOBARDANGA,BARASAT JN.,SUNDAY,Weekend
33401,SDAH-BT MATR,SEALDAH,BARASAT JN.,THURSDAY,Weekday
33402,BT-SDAH MATR,BARASAT JN.,SEALDAH,MONDAY,Weekday
33411,SDAH-DDC LOC,SEALDAH,DUMDUM CANTONMENT,TUESDAY,Weekday
33412,DDC-SDAH LOC,DUMDUM CANTONMENT,SEALDAH,SATURDAY,Weekend
33421,SDAH-MMG LOC,SEALDAH,MADHYAM GRAM,SATURDAY,Weekend
33422,MMG - SDAH L,MADHYAM GRAM,SEALDAH,SUNDAY,Weekend
33431,SDAH - BT LO,SEALDAH,BARASAT JN.,SUNDAY,Weekend
33432,BT-SDAH LOCA,BARASAT JN.,SEALDAH,MONDAY,Weekday
33433,SDAH - BT LO,SEALDAH,BARASAT JN.,THURSDAY,Weekday
33434,BT - SDAH LO,BARASAT JN.,SEALDAH,SATURDAY,Weekend
33435,SDAH - BT LO,SEALDAH,BARASAT JN.,SUNDAY,Weekend
33436,BT -SDAH LOC,BARASAT JN.,SEALDAH,THURSDAY,Weekday
33437,SDAH - BT LO,SEALDAH,BARASAT JN.,WEDNESDAY,Weekday
33438,BT -SDAH LOC,BARASAT JN.,SEALDAH,TUESDAY,Weekday
33439,SDAH - BT LO,SEALDAH,BARASAT JN.,WEDNESDAY,Weekday
33440,BT -SDAH LOC,BARASAT JN.,SEALDAH,MONDAY,Weekday
33441,SDAH-BT LOCA,SEALDAH,BARASAT JN.,SUNDAY,Weekend
33443,SDAH - BT LO,SEALDAH,BARASAT JN.,WEDNESDAY,Weekday
33445,SDAH - BT LO,SEALDAH,BARASAT JN.,SUNDAY,Weekend
33447,SDAH - BT LO,SEALDAH,BARASAT JN.,SUNDAY,Weekend
33511,SDAH-HNB LOC,SEALDAH,HASANABAD,THURSDAY,Weekday
33512,HNB-SDAH LOC,HASANABAD,SEALDAH,TUESDAY,Weekday
33513,SDAH - HNB L,SEALDAH,HASANABAD,WEDNESDAY,Weekday
33514,HNB-SDAH LOC,HASANABAD,SEALDAH,TUESDAY,Weekday
33515,SDAH - HNB L,SEALDAH,HASANABAD,THURSDAY,Weekday
33516,HNB-SDAH LOC,HASANABAD,SEALDAH,SUNDAY,Weekend
33517,SDAH - HNB L,SEALDAH,HASANABAD,FRIDAY,Weekday
33518,HNB-SDAH LOC,HASANABAD,SEALDAH,FRIDAY,Weekday
33519,SDAH - HNB L,SEALDAH,HASANABAD,WEDNESDAY,Weekday
33520,HNB-SDAH LOC,HASANABAD,SEALDAH,THURSDAY,Weekday
33521,SDAH - HNB L,SEALDAH,HASANABAD,SATURDAY,Weekend
33522,HNB-SDAH LOC,HASANABAD,SEALDAH,SUNDAY,Weekend
33523,SDAH - HNB L,SEALDAH,HASANABAD,THURSDAY,Weekday
33524,HNB-SDAH LOC,HASANABAD,SEALDAH,SUNDAY,Weekend
33525,SDAH - HNB L,SEALDAH,HASANABAD,FRIDAY,Weekday
33526,HNB-SDAH LOC,HASANABAD,SEALDAH,THURSDAY,Weekday
33527,SDAH-HNB  LO,SEALDAH,HASANABAD,TUESDAY,Weekday
33528,HNB-SDAH LOC,HASANABAD,SEALDAH,SUNDAY,Weekend
33529,SDAH-HNB LOC,SEALDAH,HASANABAD,THURSDAY,Weekday
33530,HNB-SDAH LOC,HASANABAD,SEALDAH,TUESDAY,Weekday
33531,SDAH-HNB LOC,SEALDAH,HASANABAD,MONDAY,Weekday
33532,HNB-SDAH LOC,HASANABAD,SEALDAH,THURSDAY,Weekday
33533,SDAH-HB LOCA,SEALDAH,HASANABAD,FRIDAY,Weekday
33534,HB-SDAH LOCA,HASANABAD,SEALDAH,SUNDAY,Weekend
33536,HNB-SDAH LOC,HASANABAD,SEALDAH,SATURDAY,Weekend
33538,HNB-SDAH LOC,HASANABAD,SEALDAH,FRIDAY,Weekday
33611,SDAH-DTK LOC,SEALDAH,DATTAPUKUR,SATURDAY,Weekend
33612,DTK-SDAH LOC,DATTAPUKUR,SEALDAH,WEDNESDAY,Weekday
33613,SDAH-DTK LOC,SEALDAH,DATTAPUKUR,MONDAY,Weekday
33614,DTK-SDAH LOC,DATTAPUKUR,SEALDAH,WEDNESDAY,Weekday
33615,SDAH - DTK L,SEALDAH,DATTAPUKUR,SATURDAY,Weekend
33616,DTK - SDAH L,DATTAPUKUR,SEALDAH,MONDAY,Weekday
33617,SDAH - DTK L,SEALDAH,DATTAPUKUR,SATURDAY,Weekend
33618,DTK-SDAH LOC,DATTAPUKUR,SEALDAH,SUNDAY,Weekend
33619,SDAH - DTK L,SEALDAH,DATTAPUKUR,SUNDAY,Weekend
33620,DTK-SDAH LOC,DATTAPUKUR,SEALDAH,SATURDAY,Weekend
33621,SDAH-DTK LOC,SEALDAH,DATTAPUKUR,SATURDAY,Weekend
33622,DTK-SDAH LOC,DATTAPUKUR,SEALDAH,FRIDAY,Weekday
33623,SDAH - DTK L,SEALDAH,DATTAPUKUR,TUESDAY,Weekday
33624,DTK-SDAH LOC,DATTAPUKUR,SEALDAH,FRIDAY,Weekday
33626,DTK-SDAH LOC,DATTAPUKUR,SEALDAH,SATURDAY,Weekend
33628,DTK-SDAH LOC,DATTAPUKUR,SEALDAH,THURSDAY,Weekday
33630,DTK-SDAH LOC,DATTAPUKUR,SEALDAH,THURSDAY,Weekday
33651,SDAH-HB LOCA,SEALDAH,HABRA,THURSDAY,Weekday
33652,HB - SDAH LO,HABRA,SEALDAH,THURSDAY,Weekday
33653,SDAH-HB LOCA,SEALDAH,HABRA,SATURDAY,Weekend
33654,HB - SDAH LO,HABRA,SEALDAH,FRIDAY,Weekday
33655,SDAH-HB LOCA,SEALDAH,HABRA,FRIDAY,Weekday
33656,HB - SDAH LO,HABRA,SEALDAH,THURSDAY,Weekday
33657,SDAH-HB LOCA,SEALDAH,HABRA,SATURDAY,Weekend
33658,HB - SDAH LO,HABRA,SEALDAH,SUNDAY,Weekend
33659,SDAH-HB LOCA,SEALDAH,HABRA,MONDAY,Weekday
33660,HB - SDAH LO,HABRA,SEALDAH,WEDNESDAY,Weekday
33664,HB - SDAH LO,HABRA,SEALDAH,FRIDAY,Weekday
33666,HB - SDAH LO,HABRA,SEALDAH,THURSDAY,Weekday
33681,SDAH - GBG,SEALDAH,GOBARDANGA,THURSDAY,Weekday
33682,GBG - SDAH L,GOBARDANGA,SEALDAH,TUESDAY,Weekday
33685,SDAH - GBG,SEALDAH,GOBARDANGA,TUESDAY,Weekday
33686,GBG - SDAH L,GOBARDANGA,SEALDAH,THURSDAY,Weekday
33687,SDAH-GBG LOC,SEALDAH,GOBARDANGA,WEDNESDAY,Weekday
33688,GBG - SDAH L,GOBARDANGA,SEALDAH,MONDAY,Weekday
33711,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,TUESDAY,Weekday
33712,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,SATURDAY,Weekend
33713,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,SATURDAY,Weekend
33714,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,MONDAY,Weekday
33715,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,SUNDAY,Weekend
33716,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,MONDAY,Weekday
33717,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,FRIDAY,Weekday
33718,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,TUESDAY,Weekday
33719,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,THURSDAY,Weekday
33720,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,SUNDAY,Weekend
33721,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,SUNDAY,Weekend
33722,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,FRIDAY,Weekday
33723,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,SATURDAY,Weekend
33724,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,THURSDAY,Weekday
33725,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,THURSDAY,Weekday
33726,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,SUNDAY,Weekend
33727,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,FRIDAY,Weekday
33728,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,SUNDAY,Weekend
33729,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,FRIDAY,Weekday
33730,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,SATURDAY,Weekend
33731,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,WEDNESDAY,Weekday
33732,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,SATURDAY,Weekend
33733,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,FRIDAY,Weekday
33734,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,THURSDAY,Weekday
33735,RHA - BNJ LO,RANAGHAT JN.,BANGAON JN.,WEDNESDAY,Weekday
33736,BNJ - RHA LO,BANGAON JN.,RANAGHAT JN.,WEDNESDAY,Weekday
33737,RHA-BNJ LOCA,RANAGHAT JN.,BANGAON JN.,SUNDAY,Weekend
33738,BNJ-RHA LOCA,BANGAON JN.,RANAGHAT JN.,THURSDAY,Weekday
33739,RHA-BNJ  LOC,RANAGHAT JN.,BANGAON JN.,MONDAY,Weekday
33751,STB-BNJ LOCA,SHANTIPUR JN.,BANGAON JN.,FRIDAY,Weekday
33752,BNJ-STB LOCA,BANGAON JN.,SHANTIPUR JN.,THURSDAY,Weekday
33801,SDAH - BNJ L,SEALDAH,BANGAON JN.,SUNDAY,Weekend
33802,BNJ - SDAH L,BANGAON JN.,SEALDAH,THURSDAY,Weekday
33811,SDAH-BNJ LOC,SEALDAH,BANGAON JN.,MONDAY,Weekday
33812,BNJ-SDAH LOC,BANGAON JN.,SEALDAH,WEDNESDAY,Weekday
33813,SDAH-BNJ LOC,SEALDAH,BANGAON JN.,SATURDAY,Weekend
33814,BNJ-SDAH LOC,BANGAON JN.,SEALDAH,THURSDAY,Weekday
33815,SDAH-BNJ LOC,SEALDAH,BANGAON JN.,MONDAY,Weekday
33816,BNJ - SDAH L,BANGAON JN.,SEALDAH,FRIDAY,Weekday
33817,SDAH - BNJ L,SEALDAH,BANGAON JN.,FRIDAY,Weekday
33818,BNJ - SDAH L,BANGAON JN.,SEALDAH,WEDNESDAY,Weekday
33819,SDAH - BNJ L,SEALDAH,BANGAON JN.,TUESDAY,Weekday
33820,BNJ - SDAH L,BANGAON JN.,SEALDAH,MONDAY,Weekday
33821,SDAH - BNJ L,SEALDAH,BANGAON JN.,FRIDAY,Weekday
33822,BNJ - SDAH L,BANGAON JN.,SEALDAH,WEDNESDAY,Weekday
33823,SDAH - BNJ L,SEALDAH,BANGAON JN.,THURSDAY,Weekday
33824,BNJ - SDAH L,BANGAON JN.,SEALDAH,THURSDAY,Weekday
33825,SDAH - BNJ L,SEALDAH,BANGAON JN.,FRIDAY,Weekday
33826,BNJ - SDAH L,BANGAON JN.,SEALDAH,MONDAY,Weekday
33827,SDAH - BNJ L,SEALDAH,BANGAON JN.,TUESDAY,Weekday
33828,BNJ - SDAH L,BANGAON JN.,SEALDAH,THURSDAY,Weekday
33829,SDAH - BNJ L,SEALDAH,BANGAON JN.,FRIDAY,Weekday
33830,BNJ - SDAH L,BANGAON JN.,SEALDAH,SUNDAY,Weekend
33831,SDAH - BNJ L,SEALDAH,BANGAON JN.,SATURDAY,Weekend
33832,BNJ - SDAH L,BANGAON JN.,SEALDAH,WEDNESDAY,Weekday
33833,SDAH - BNJ L,SEALDAH,BANGAON JN.,TUESDAY,Weekday
33834,BNJ - SDAH L,BANGAON JN.,SEALDAH,THURSDAY,Weekday
33835,SDAH-BNJ LOC,SEALDAH,BANGAON JN.,THURSDAY,Weekday
33836,BNJ - SDAH L,BANGAON JN.,SEALDAH,WEDNESDAY,Weekday
33837,SDAH-BNJ LOC,SEALDAH,BANGAON JN.,THURSDAY,Weekday
33838,BNJ - SDAH L,BANGAON JN.,SEALDAH,SATURDAY,Weekend
33839,SDAH-BNJ LOC,SEALDAH,BANGAON JN.,SUNDAY,Weekend
33840,BNJ - SDAH L,BANGAON JN.,SEALDAH,FRIDAY,Weekday
33841,SDAH - BNJ L,SEALDAH,BANGAON JN.,MONDAY,Weekday
33842,BNJ - SDAH L,BANGAON JN.,SEALDAH,FRIDAY,Weekday
33843,SDAH - BNJ L,SEALDAH,BANGAON JN.,FRIDAY,Weekday
33844,BNJ - SDAH L,BANGAON JN.,SEALDAH,WEDNESDAY,Weekday
33845,SDAH - BNJ L,SEALDAH,BANGAON JN.,FRIDAY,Weekday
33846,BNJ - SDAH L,BANGAON JN.,SEALDAH,TUESDAY,Weekday
33847,SDAH - BNJ L,SEALDAH,BANGAON JN.,SATURDAY,Weekend
33848,BNJ - SDAH L,BANGAON JN.,SEALDAH,SUNDAY,Weekend
33849,SDAH - BNJ L,SEALDAH,BANGAON JN.,FRIDAY,Weekday
33850,BNJ - SDAH L,BANGAON JN.,SEALDAH,SATURDAY,Weekend
33851,SDAH - BNJ L,SEALDAH,BANGAON JN.,MONDAY,Weekday
33852,BNJ - SDAH L,BANGAON JN.,SEALDAH,TUESDAY,Weekday
33853,SDAH - BNJ L,SEALDAH,BANGAON JN.,FRIDAY,Weekday
33854,BNJ - SDAH L,BANGAON JN.,SEALDAH,WEDNESDAY,Weekday
33855,SDAH - BNJ L,SEALDAH,BANGAON JN.,WEDNESDAY,Weekday
33856,BNJ - SDAH L,BANGAON JN.,SEALDAH,FRIDAY,Weekday
33857,SDAH - BNJ L,SEALDAH,BANGAON JN.,MONDAY,Weekday
33858,BNJ-SDAH LOC,BANGAON JN.,SEALDAH,THURSDAY,Weekday
33859,SDAH - BNJ L,SEALDAH,BANGAON JN.,WEDNESDAY,Weekday
33860,BNJ - SDAH L,BANGAON JN.,SEALDAH,WEDNESDAY,Weekday
33861,SDAH - BNJ L,SEALDAH,BANGAON JN.,SATURDAY,Weekend
33863,SDAH - BNJ,SEALDAH,BANGAON JN.,MONDAY,Weekday
33895,SDAH-TKNR LO,SEALDAH,THAKURNAGAR,SUNDAY,Weekend
33896,TKNR - SDAH,THAKURNAGAR,SEALDAH,TUESDAY,Weekday
34052,NH - BGB LOC,NAIHATI JN.,BUDGE BUDGE,SUNDAY,Weekend
34054,NH - BGB LOC,NAIHATI JN.,BUDGE BUDGE,THURSDAY,Weekday
34056,KLYM - BGB L,KALYANI SIMANTA,BUDGE BUDGE,MONDAY,Weekday
34062,BNJ - CG LOC,BANGAON JN.,CANNING,SATURDAY,Weekend
34111,BGB - SDAH L,BUDGE BUDGE,SEALDAH,SATURDAY,Weekend
34112,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,FRIDAY,Weekday
34113,BGB - SDAH L,BUDGE BUDGE,SEALDAH,SATURDAY,Weekend
34114,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,MONDAY,Weekday
34115,BGB - SDAH L,BUDGE BUDGE,SEALDAH,FRIDAY,Weekday
34116,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,SUNDAY,Weekend
34117,BGB - SDAH L,BUDGE BUDGE,SEALDAH,WEDNESDAY,Weekday
34118,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,FRIDAY,Weekday
34119,BGB - SDAH L,BUDGE BUDGE,SEALDAH,MONDAY,Weekday
34120,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,THURSDAY,Weekday
34121,BGB - SDAH L,BUDGE BUDGE,SEALDAH,THURSDAY,Weekday
34122,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,WEDNESDAY,Weekday
34123,BGB - SDAH L,BUDGE BUDGE,SEALDAH,TUESDAY,Weekday
34124,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,SATURDAY,Weekend
34125,BGB - SDAH L,BUDGE BUDGE,SEALDAH,WEDNESDAY,Weekday
34126,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,SATURDAY,Weekend
34127,BGB - SDAH L,BUDGE BUDGE,SEALDAH,THURSDAY,Weekday
34128,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,THURSDAY,Weekday
34129,BGB - SDAH L,BUDGE BUDGE,SEALDAH,SUNDAY,Weekend
34130,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,SATURDAY,Weekend
34131,BGB - SDAH L,BUDGE BUDGE,SEALDAH,FRIDAY,Weekday
34132,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,FRIDAY,Weekday
34133,BGB - SDAH L,BUDGE BUDGE,SEALDAH,FRIDAY,Weekday
34134,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,THURSDAY,Weekday
34135,BGB - SDAH L,BUDGE BUDGE,SEALDAH,SUNDAY,Weekend
34136,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,WEDNESDAY,Weekday
34137,BGB - SDAH L,BUDGE BUDGE,SEALDAH,WEDNESDAY,Weekday
34138,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,SUNDAY,Weekend
34139,BGB - SDAH L,BUDGE BUDGE,SEALDAH,SUNDAY,Weekend
34140,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,SUNDAY,Weekend
34141,BGB - SDAH L,BUDGE BUDGE,SEALDAH,MONDAY,Weekday
34142,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,THURSDAY,Weekday
34143,BGB - SDAH L,BUDGE BUDGE,SEALDAH,SATURDAY,Weekend
34144,SDAH-BGB LOC,SEALDAH,BUDGE BUDGE,FRIDAY,Weekday
34145,BGB - SDAH L,BUDGE BUDGE,SEALDAH,TUESDAY,Weekday
